"c_d_dep","departamento","c_d_mun","municipio","grupo_de_cultivo","subgrupo_de_cultivo","cultivo","desagregaci_n_regional_y","a_o","periodo","rea_sembrada_ha","rea_cosechada_ha","producci_n_t","rendimiento_t_ha","estado_fisico_produccion","nombre_cientifico","ciclo_de_cultivo"
"68","SANTANDER","68855","VALLE DE SAN JOSE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1512","529","9525","18.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"68","SANTANDER","68689","SAN VICENTE DE CHUCURI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1638","1392","18099","13.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"68","SANTANDER","68755","SOCORRO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2228","1848","22915","12.40","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"68","SANTANDER","68235","EL CARMEN DE CHUCURI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2500","2168","21680","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"88","SAN ANDRES Y PROVIDENCIA","88564","PROVIDENCIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1","1","13","11.94","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"88","SAN ANDRES Y PROVIDENCIA","88001","SAN ANDRES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1","1","24","16.49","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66400","LA VIRGINIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","46","30","498","16.60","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66572","PUEBLO RICO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","88","88","540","6.14","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66456","MISTRATO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","210","189","1891","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66170","DOS QUEBRADAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","374","135","4125","30.56","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66594","QUINCHIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","460","418","3344","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66383","LA CELIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","935","889","5950","6.70","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66687","SANTUARIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","958","941","5647","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66318","GUATICA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1204","973","9730","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66075","BALBOA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1307","1290","12904","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66045","APIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1652","1635","15188","9.29","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66001","PEREIRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1732","1277","14055","11.01","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66682","SANTA ROSA DE CABAL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1770","1760","31617","17.97","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66440","MARSELLA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2629","2585","17131","6.63","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"66","RISARALDA","66088","BELEN DE UMBRIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","4550","4440","36240","8.16","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63690","SALENTO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","672","672","5087","7.57","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63401","LA TEBAIDA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","871","860","9804","11.40","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63190","CIRCASIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","950","910","4550","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63212","CORDOBA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1344","1344","20160","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63111","BUENAVISTA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1767","1757","14056","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63302","GENOVA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2041","1784","17840","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63548","PIJAO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2190","2158","15104","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63272","FILANDIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2265","2250","11267","5.01","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63470","MONTENEGRO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2571","2522","23669","9.39","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63001","ARMENIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","3388","3388","38920","11.49","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63130","CALARCA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","3640","3490","41880","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"63","QUINDIO","63594","QUIMBAYA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","4847","4824","51019","10.58","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86885","VILLAGARZON","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","124","104","260","2.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86569","PUERTO CAICEDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","267","242","847","3.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86568","PUERTO ASIS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","276","249","623","2.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","570","560","1287","2.30","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86757","SAN MIGUEL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","585","335","1508","4.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86320","ORITO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1200","860","2924","3.40","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86001","MOCOA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1219","1219","2682","2.20","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86571","PUERTO GUZMAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1808","1798","6832","3.80","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"86","PUTUMAYO","86573","PUERTO LEGUIZAMO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2134","2122","10610","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54660","SALAZAR","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","15","10","56","5.60","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54001","CUCUTA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","24","24","144","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54405","LOS PATIOS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","27","27","225","8.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54874","VILLA DEL ROSARIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","29","29","171","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54673","SAN CAYETANO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","32","27","154","5.70","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54174","CHITAGA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","34","34","272","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54871","VILLA CARO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","50","22","126","5.73","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54520","PAMPLONITA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","59","59","295","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54670","SAN CALIXTO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","62","62","310","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54398","LA PLAYA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","67","63","546","8.67","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54680","SANTIAGO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","99","94","604","6.43","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54498","OCAÑA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","120","90","1260","14.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54385","LA ESPERANZA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","137","137","1370","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54418","LOURDES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","154","151","1359","9.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54172","CHINACOTA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","170","170","1020","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54099","BOCHALEMA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","174","174","1436","8.25","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54377","LABATECA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","211","206","1978","9.60","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54051","ARBOLEDAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","241","225","1210","5.38","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54250","EL TARRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","275","260","2080","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54820","TOLEDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","328","328","1968","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54109","BUCARASICA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","394","381","2096","5.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54344","HACARI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","412","407","2442","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54003","ABREGO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","415","365","2595","7.11","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54239","DURANIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","471","454","1281","2.82","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54223","CUCUTILLA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","516","485","7414","15.29","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54206","CONVENCION","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","584","514","2127","4.14","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54800","TEORAMA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","713","713","4358","6.11","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54261","EL ZULIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","838","818","6544","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54810","TIBU","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1160","1110","7548","6.80","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54245","EL CARMEN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1241","640","3341","5.22","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"54","NORTE DE SANTANDER","54720","SARDINATA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1422","1392","6960","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52480","NARIÑO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","5","5","16","3.49","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52356","IPIALES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","11","8","48","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52378","LA CRUZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","20","20","100","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52390","LA TOLA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","25","25","150","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52685","SAN BERNARDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","30","20","60","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52405","LEIVA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","30","25","50","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52435","MALLAMA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","43","42","210","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52240","CHACHAGUI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","75","75","450","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52696","SANTA BARBARA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","87","87","435","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52233","CUMBITARA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","90","70","420","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52385","LA LLANADA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","118","113","396","3.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52612","RICAURTE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","150","150","750","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52540","POLICARPA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","170","160","800","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52036","ANCUYA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","181","178","712","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52427","MAGUI PAYAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","205","205","1025","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52258","EL TABLON","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","254","239","1193","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52411","LINARES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","430","414","2820","6.81","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52260","EL TAMBO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","450","440","2200","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52693","SAN PABLO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","470","450","2250","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52490","OLAYA HERRERA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","565","565","2825","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52051","ARBOLEDA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","625","525","1050","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52678","SAMANIEGO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","650","630","5040","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52683","SANDONA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","686","606","4840","7.99","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52203","COLON","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","750","700","2800","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52621","ROBERTO PAYAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","770","122","732","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52207","CONSACA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","800","800","3200","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52079","BARBACOAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","800","500","2500","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52019","ALBAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","905","885","3098","3.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52418","LOS ANDES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","930","830","9960","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52381","LA FLORIDA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","1155","1100","5500","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52520","FRANCISCO PIZARRO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2000","2000","10000","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52399","LA UNION","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2010","1940","9700","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52250","EL CHARCO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","2500","2500","12500","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"52","NARIÑO","52835","TUMACO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","7000","3000","24000","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50226","CUMARAL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","29","13","39","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50606","RESTREPO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","30","30","450","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50006","ACACIAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","42","22","660","30.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50150","CASTILLA LA NUEVA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","45","45","720","16.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50318","GUAMAL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","70","70","2100","30.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50568","PUERTO GAITAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","88","58","522","9.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50573","PUERTO LOPEZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","143","105","1365","13.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50680","SAN CARLOS DE GUAROA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","185","169","4225","25.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50110","BARRANCA DE UPIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","186","139","1662","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50001","VILLAVICENCIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","199","115","1955","17.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50270","EL DORADO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","207","190","5700","30.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50350","LA MACARENA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","370","370","6660","18.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50689","SAN MARTIN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","395","305","1525","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50325","MAPIRIPAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","400","400","6000","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"50","META","50683","SAN JUAN DE ARAMA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2017","2017","680","630","10710","17.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
